1893;"Cross Fight B-Daman eS";Shōnen;52;0;Automne;Octobre;2012;Terminée;"Synergy SP";"Une rumeur s'est répandue parmi les enfants du monde entier concernant les populaires matchs B-Daman : Un groupe sera autorisé à participer à une compétition secrète à venir, la ""Cross Fight"" !";1;
1897;Aiura;Shōnen;12;4;Printemps;Avril;2013;Terminée;"LIDEN FILMS";"L'histoire est centrée autour de Amaya, Iwasawa, et Uehara, trois lycéennes dont la motivation est à 0, et leurs camarades de classe. Leur quotidien se résume à ""qu'arrive-t-il lorsqu'il ne se passe rien"".";1;
1898;"Zettai Zetsumei: Dangerous Jii-san";Shōnen;51;5;Printemps;;2004;Terminée;"Studio Hibari";;1;
1900;"Hetalia: The Beautiful World";Tout;20;5;Hiver;Janvier;2013;Terminée;"Studio DEEN";"Une parodie de la Première et Seconde Guerre Mondiale où chaque pays est représenté par un personnage stéréotypé : l'Amérique aime les hamburgers, la France est un coureur de jupons, l'Italie ne jure que par les pâtes...";6;
1901;"Android Ana Maico 2010";Shōnen;24;15;Printemps;Avril;1998;Terminée;Animate;"En 2010, une émission de radio qui n'a jamais récolté le moindre succès, dû à une équipe composée de gens médiocres dans leurs fonctions, vont avoir un androïde, appelé Maico 2010 qui va devenir l'attraction principal de l'émission.";1;
1902;"Brothers Conflict";Shōjo;13;24;Été;Juillet;2013;Terminée;"Brains Base";"Hinata Ema est la seule fille d'un célèbre aventurier, Hinata Rintarō. Un jour, Ema apprend que son père va se remarier avec une riche créatrice de vêtements, Asahina Miwa. Ne voulant pas les déranger, Ema décide de déménager et de vivre avec ses 11 nouveaux frères (âgés de 31 à 10 ans) dans à la Résidence Sunrise. À force de vivre sous le même toit, Ema tombe peu à peu sous le charme des frères Asahina.";4;
1904;"Phi Brain: Kami no Puzzle 3";Shōnen;25;25;Automne;Octobre;2013;Terminée;Sunrise;;1;
1906;"Naikaku Kenryoku Hanzai Kyōsei Torishimarikan Zaizen Jōtarō";Seinen;11;24;Été;;2006;Terminée;"Trans Arts";"Les relations entre le monde politique et le monde des affaires semblent indissociables. Politiciens et fonctionnaires corrompus se remplissent les poches du fait de leur position avantageuse. L’enquêteur Zaizen Jōtarō est autorisé à outrepasser la loi afin de mettre fin à aux abus de pouvoir perpétrés par ces criminels.";2;
1907;"Nagi no Asukara";Shōnen;26;24;Automne;Octobre;2013;Terminée;P.A.Works;"L’école sous-marine de Namiji a fermé ses portes, et Hikari, Chisaki, Kaname et Manaka se voient contraints de se rendre à Mihama, une école à la surface. Manaka s’enfuit après avoir subi les moqueries de ses camarades de classe. C’est alors que Tsugumu, un garçon qu’elle avait rencontré la veille, vient à sa rescousse après l’avoir trouvée inconsciente…<br />
<br />
-Crunchyroll-";1;
1911;"Haiyore! Nyaruko-san W";Shōnen;12;25;Printemps;Avril;2013;Terminée;XEBEC;"Nyarlathotep est une divinité du mythe de Cthulhu qui peut prendre n'importe quelle apparence, mais surtout l'apparence d'une jeune fille ordinaire aux cheveux argentés. Mahiro Yasaka est un lycéen qui va être pris en chasse, une nuit, par des extraterrestres, jusqu'à ce que ""Nyaruko"" le sauve.";1;
1912;"Gintama' Enchō-sen";Shōnen;13;25;Automne;Octobre;2012;Terminée;Sunrise;"L'histoire débute au moment où la Terre se fait envahir par des extraterrestres appelés les Amanto. Ces derniers, technologiquement très avancés, vont imposer leur loi : tout samouraï devra se défaire de son sabre... C'en est fini de la voie du Bushido !<br />
<br />
C'est dans cette période de troubles, que Gintoki Sakata, jeune homme qui ne quitte pas son sabre de bois, décide de s'établir en tant que samouraï freelance... Il offrira ses services pour n'importe quel petit boulot pour lequel on voudra bien le payer. Il sera rejoint plus tard par ses amis Shinpachi et Kagura.<br />
<br />
- Kana -";1;
1914;"Ginga Kikōtai Majestic Prince";Seinen;24;24;Printemps;Avril;2013;Terminée;Dogakobo;"L'humanité en quête de ressources, a élargi ses frontières jusque dans l'espace. Les progrès en génétique ont permis à l'homme de s'adapter à ses nouvelles frontières, ce qui a conduit à l'avènement d'humains évolués tels que Izuru. Izuru s'inscrit à Gurantseere, une ville académie, afin de remplir sa mission, la protection de l'humanité.";2;
1916;"Senki Zesshō Symphogear G";Shōnen;13;24;Été;Juillet;2013;Terminée;Satelight;"Lors d'un concert organisé par le duo d'idoles ZweiWing, composé de Tsubasa Kazanari et Kanade Amō et protégé par les armures Symphogear a dû affronter une race extraterrestre, les Noise. Afin de protéger une jeune spectatrice nommée Hibiki Tachibana, Kanade s'est sacrifiée et a été mortellement blessée...<br />
<br />
Deux ans plus tard et en se retrouvant face à face à un Noise, Hibiki se retrouve dotée de la puissance de Kanade et Tsubasa.";1;
1917;"Hataraku Maō-sama!";Shōnen;13;24;Printemps;Avril;2013;Terminée;"White Fox";"Le roi démon Sadao n'est pas loin de conquérir le monde quand il est battu par le héros Emilia et est forcé à un exil dans le Tokyo moderne. N'ayant aucunes compétences pour vivre dans ce nouveau monde, il va devoir travailler pour survivre. C'est là que l'aventure commence...";1;
1918;"Crayon Shin-chan";Seinen;0;25;Printemps;Avril;1992;"En cours";"Shin-Ei Animation";;2;
1919;"Namiuchigiwa no Muromi-san";Shōnen;13;12;Printemps;Avril;2013;Terminée;"Tatsunoko Production";"Mukōjima Takurō est un adolescent solitaire qui passe son temps à pêcher à la jetée, un jour à sa grande surprise, il pêche Muromi, une sirène. Elle est complètement folle et surtout alcoolique. Maintenant, à chaque fois que Takurō va pêcher, Muromi apparaît et rend sa vie intéressante.";1;
1922;"Gdgd Yōseis 2";Shōjo;13;15;Hiver;Décembre;2012;Terminée;;;4;
1923;"AKB0048 Next Stage";Tout;13;24;Hiver;Janvier;2013;Terminée;Satelight;"Après le concert sur Lancatar certaines choses ont changé, le poste de Center Nova, qui avait été abandonné, est de nouveau d'actualité. Il est également temps pour les élections générales de débuter et de former un nouveau groupe.<br />
<br />
Mais l'Alliance Super Galactique et sa brigade anti-divertissement ne vont pas en rester là...";6;
1924;"Kurenai Sanshirō";Shōnen;26;25;Printemps;Avril;1969;Terminée;"Tatsunoko Production";"Parce que son père, l'un des meilleurs combattants du monde, a été tué par un énigmatique karatéka, le jeune Judo Boy va parcourir le monde à moto dans l'espoir de le venger et vaincre son meurtrier.<br />
<br />
Son seul indice quant à l'identité du tueur : il est borgne ! Accompagné du petit orphelin Ken et de son chien Bobo, Judo Boy affronte des maîtres en arts martiaux, des gangsters et même des monstres tout autour du globe... Il n’aura de cesse de courir tant qu’il n’aura pas retrouvé l'homme à l’œil de verre !<br />
<br />
Source : Déclic Images";1;
1926;Kinnikuman;Shōnen;137;22;Printemps;;1983;Terminée;"Tōei Animation";;1;
1929;"Dasshutsu Gashapon";Shōnen;0;0;;;0;Bientôt;;;1;
1930;"Courtesy of Zettai Karen Children - The Unlimited - Hyōbu Kyōsuke";Shōnen;12;25;Hiver;Janvier;2013;Terminée;Manglobe;"Le nombre de personne dotées de pouvoirs extrasensoriels appelées Esper, est en augmentation. Un pays qui les contrôle est un pays qui peut contrôler le monde. Nous suivons Kyōsuke Hyōbu ancien esper des Forces d'autodéfense du Japon. Il a été emprisonné pendant 10 années après son coup d'état pour dominer le monde. Mais durant la Seconde Guerre Mondiale, il réussi à s’échapper et reconstitue le groupe terroriste PANDRA pour venger la mort de ses camarades.";1;
1931;"Kimi ga Rōshi de, Kōshi ga boku de!";Shōnen;0;0;;;0;Bientôt;;;1;
1932;"Kamisama no Inai Nichiyōbi";Shōnen;13;24;Été;Juillet;2013;Terminée;Madhouse;"L'histoire se déroule 15 ans après que les humains aient cessés de naître et de mourir. Ai est une jeune fille de 12 ans née d'une mère Gravekeeper et d'un père humain. Elle est la Gravekeeper de son village. Les Gravekeepers ont pour tâche d'offrir la paix aux morts. Un jour, un garçon nommé Hampnie Hambart fait son entrée dans le village et utilise son pistolet sans aucun discernement. Hampnie va expliquer la vérité sur la situation actuelle à Ai.";1;
1933;"Tokyo Ravens";Shōnen;24;25;Automne;Octobre;2013;Terminée;"Eight Bits";"Harutora, le descendant d'une famille de Onmyojis (prêtre aillant des pouvoirs magiques), vit sans souci avec ses deux amis Hakuto et Tōji. Mais son amie d'enfance sur le retour, Natsume, va bouleverser la vie d'Harutora...";1;
1934;"Ro-Kyu-Bu! SS";Shōnen;12;24;Été;Juillet;2013;Terminée;"Project No.9";"Un jeune étudiant, Subaru Hasegawa, rejoint l'équipe de basketball de son lycée, mais peu après l'équipe est suspendue car le capitaine est soupçonné d'être un lolicon. Sa tante lui demande alors de devenir l'entraîneur d'une équipe de basketball comprenant cinq fillettes de primaire.";1;
1935;"To Aru Kagaku no Railgun S";Shōnen;24;24;Printemps;Avril;2013;Terminée;"J.C. STAFF";"Gakuen Toshi est une ville où 80% des habitants sont des étudiants.<br />
Mais ici on suit les aventures de Misaka Mikoto aussi appelée «Railgun» et Shirai Kuroko avec l’organisation «Judgement» qui est responsable de la sécurité de la ville.";1;
1939;"Candy Candy";Shōjo;115;26;Automne;Octobre;1976;Terminée;"Tōei Animation";;4;
1940;"Haikara-san ga Tōru";Shōjo;42;26;Printemps;;1978;Terminée;"Nippon Animation";;4;
1943;"Saki: Zenkoku-hen";Shōnen;13;25;Hiver;Janvier;2014;Terminée;"Studio Gokumi";"Nous retrouvons Saki et Nodoka dans le tournoi national de mah-jong débuté dans Saki Achiga-hen episode of side-A.";1;
1946;"Stratos 4";Shōnen;13;23;Hiver;;2003;Terminée;"Studio Fantasia";"Elevée dans une famille d'excellents pilotes, la jeune et jolie Mikaze rejoint l'unité de ""Meteor Sweepers"". Déprimée et peu motivée, elle s'interroge sur son avenir tandis que ses camarades, elles, sont bien décidées à travailler dur pour gravir les échelons. Pendant ce temps, les pilotes confirmés vont dans l'espace détruire les comètes menaçantes. <br />
<br />
Source : Beez";1;
1947;"IGPX - Immortal Grand Prix";Shōnen;26;20;Automne;Octobre;2005;Terminée;"Production I.G";"Nous sommes en 2049. Le sport mécanique roi est l'Immortal Grand Prix, une compétition où des robots-combattants de haute technologie s'affrontent dans des courses à plus de 600 km/h. L'IGPX est devenu si populaire qu'une ville entière, ""IG City"", a été construite autour de ses 60 km de course.<br />
<br />
Source : Beez";1;
1948;"Meiken Jolie";Tout;52;24;Printemps;;1981;Terminée;;"Plusieurs incidents successifs provoquent la mauvaise réputation d’un très gros chien blanc. Des hommes pourchassent le “démon blanc” et il est même recherché par la police comme s’il s’agissait d’un animal dangereux... Sébastien, un jeune garçon de 7 ans un peu sauvage, vit avec son grand-père César et Angelina. Il rencontre la chienne et tombe sous le charme. Sébastien lui donne le nom de Belle. Commence alors une magnifique histoire d’amitié entre l’enfant et l’animal. <br />
<br />
Source : Déclic Images";6;
1949;NieA_7;Shōnen;13;23;Printemps;Avril;2000;Terminée;"Triangle Staff";"Ne pouvant retourner sur leur planète à la suite d’une panne irrémédiable de leur vaisseau spatial, une communauté d'extra-terrestres cohabite avec les terriens. Très proches physiquement des humains, ils sont reconnaissables par quelques caractéristiques : des oreilles pointues ainsi que pour certains une antenne sur la tête. L’une d’entre eux, Niea _7 vit avec une jeune étudiante, Mayuko, qui réside dans une modeste chambre. Les problèmes d’argent sont légion pour Mayuko, qui multiplie les petits boulots en plus de ses études, et qui doit également subvenir à l'appétit féroce de sa colocataire qui ne lui facilite vraiment pas la vie. Niea_7, multiplie les combines pour se procurer de la nourriture... <br />
<br />
Source : Déclic Images";1;
1950;"Ai Mai Mi";Shōnen;13;3;Hiver;Janvier;2013;Terminée;Seven;"Ai, Mai, Mi et leur maître Ponoka veulent combattre des envahisseurs menaçant la Terre. Mais pour cela, les trois jeunes filles doivent d'abord affronter d'autres combattants rivaux à travers des tournois aussi spectaculaires qu'absurdes !<br />
<br />
-Crunchyroll-";1;
1951;"Witchcraft Works";Seinen;12;24;Hiver;Janvier;2014;Terminée;"J.C. STAFF";"Les sorcières sont parmi nous ! Dans un monde où cohabitent humains et sorcières, l'apocalypse est annoncée. Ayaka, la princesse de feu, doit protéger le jeune Takayami. Détenteur de la ""matière blanche"", le destin de la Terre est entre ses mains ! Le combat entre sorcières de l'Atelier et sorcières de la Tour va commencer ! La nuit de Walpurgis qui approche décidera du sort de l'Humanité !<br />
<br />
- Anime Digital Network -";2;
1953;"Z.O.E Dolores, i";Seinen;26;25;Printemps;Avril;2001;Terminée;Sunrise;;2;
1955;"Bakumatsu Gijinden Roman";Shōnen;12;24;Hiver;Janvier;2013;Terminée;"TMS Entertainment";"A la fin du 19e siècle un célèbre voleur sévit, son nom ""Roman"". C'est l'une des facettes de Monjiro, durant la journée, il travaille en tant qu'aide auprès des gens de Kyoto et la nuit il dérobe les biens mal acquis pour les rendre à leurs propriétaires. Il va se retrouver impliqué dans un complot national ..";1;
1961;"Yondemasuyo, Azazel-san. Z";Seinen;13;12;Printemps;Avril;2013;Terminée;"Production I.G";"Akutabe est un détective, qui convoque des démons pour résoudre les problèmes de ses clients. Un jour, un démon mineur Azazel est convoqué par Akutabe et va être utilisé à outrance par lui et son assistante Rinko.";2;
1962;"Seihō Tenshi Angel Links";Shōnen;13;24;Printemps;;1999;Terminée;Sunrise;"Li Meifon est à la tête d'une société libre, pas de frais payés protection / agence de sécurité pour escorter des navires à travers l'espace.";1;
1968;"Bakuretsu Hunters TV";Shōnen;26;25;Automne;Octobre;1995;Terminée;XEBEC;;1;
1970;"Ishida to Asakura";Seinen;12;2;Hiver;Janvier;2013;Terminée;"Dax Production";"On suit les aventures délirantes de deux lycéens.";2;
1971;"Rozen Maiden";Shōnen;13;25;Été;Juillet;2013;Terminée;"Studio DEEN";"Dans le prolongement de Rozen Maiden, l’histoire commence avec notre héro, Jun, plus âgé, qui est devenu étudiant universitaire. Parallèlement à ses études, le jeune homme travaille dans une librairie dans laquelle il trouve un exemplaire du premier numéro du magazine « Comment confectionner une poupée » offrant en plus une clef à remontage. À peine rentré chez lui, il commence à recevoir par la poste d’autres exemplaires du même magazine. Chaque numéro contient en cadeau une nouvelle partie du corps d’une poupée à monter soi-même. Un jour, après avoir mis beaucoup d’efforts dans l’assemblage de la cinquième poupée, Rozen Maiden Shinku, il reçoit une lettre lui indiquant que la publication de son magazine est interrompue, le laissant avec une poupée incomplète. Soudain, il reçoit un texto provenant de son ancien numéro de téléphone. Cette personne prétend être Jun lui-même demandant de l’aide contre la septième poupée, Rozen Maiden Kirakisho…<br />
<br />
-Soleil Manga-";1;
1974;"Dansai Bunri no Crime Edge";Shōnen;13;24;Printemps;Avril;2013;Terminée;"Studio Gokumi";"Haimura Kiri est un garçon d'apparence ordinaire qui a un léger problème, il est obsédé par la coiffure des gens. Un jour il rencontre Mushanokōji Iwai, la ""Hair Queen"" qui ne peut pas être couper à cause d'une malédiction héréditaire. Kiri découvre que ses ciseaux, le ""DANSAI Bunri no Crime Edge"" est la seule chose qui peut les couper. Mais il ne savait pas que leur rencontre susciterai le lancement d'un jeu de massacre visant la ""Hair Queen"" en utilisant les outils maudits tel que les ""Killing Goods."" Kiri pourra-t-il protéger Iwai des Killing Goods ? Que la partie commence !";1;
1975;"Love Lab";Seinen;13;24;Été;Juillet;2013;Terminée;Dogakobo;"L’académie pour filles Fujisaki est connue pour ses étudiantes studieuses. La plus fameuse d'entre elles est Natsuo Maki, la présidente des élèves qui est admirée par ses camarades pour son comportement calme et poli. D'un autre coté, Kurahashi Riko est aussi admiré mais pour son coté garçon manqué.<br />
Un jour, Riko surprend accidentellement Natsuo alors qu'elle s'entraîne à embrasser son oreiller et apprend qu'elle est totalement différente de l'image qu'ont les autres d'elle. Riko est contrainte à garder le secret de Maki et à se joindre à elle dans ses entraînements des aspects de la romance, comme se tenir la main ou plus encore...";2;
1977;"Monster Farm : Enbanseki no Himitsu";Shōnen;48;24;Printemps;Avril;1999;Terminée;"TMS Entertainment";;1;
1978;"Monster Farm : Densetsu e no Michi";Shōnen;25;24;Printemps;Avril;2000;Terminée;"TMS Entertainment";;1;
1980;"Dog Days''";Shōnen;12;24;Hiver;Janvier;2015;Terminée;"Seven Arcs";"La princesse Millhiore de la République Biscotti décide de convoquer un brave guerrier d'un autre monde pour défendre son pays contre le fief voisin Galette. Le ""guerrier"" se révèle être un garçon nommé Shinku.";1;
1981;"Photo Kano";Shōnen;13;25;Printemps;Avril;2013;Terminée;Madhouse;"Au retour de ses vacances estivales, Kazuya reçoit en cadeau un appareil photo numérique. Jusqu'alors complètement indifférent à la photographie, le jeune homme se prend de passion pour son nouveau gadget. A tel point qu'il décide d'emporter celui-ci au lycée pour tenter de voir son quotidien monotone sous un nouvel angle. Et en effet, cela va changer sa vie...<br />
<br />
(Synopsis : Kazé)";1;
1982;"Dokidoki! PreCure";Shōjo;49;0;Hiver;Février;2013;Terminée;"Tōei Animation";;4;
1983;"Kanojo ga Flag wo Oraretara";Shōnen;13;24;Printemps;Avril;2014;Terminée;"Hoods Entertainment";"Sōta Hatate n'est pas un garçon comme les autres. En effet, il est capable de voir des drapeaux au-dessus de la tête des autres. Il est écrit sur ces drapeaux les choix passés et futurs de la personne. Il se retrouve un jour transféré au sein de l'académie Hatagaya, mais il n'a pas d'autres choix que de dormir dans le même dortoir que cinq jeunes filles.";1;
1984;"Tamako Market";Tout;12;24;Hiver;Janvier;2013;Terminée;"Kyōto Animation";"Tamako Kitashirakawa est une lycéenne joyeuse, énergique et bienveillante envers les autres. Elle fait partie du club de majorette et adore par dessus tout le mochi, elle est d'ailleurs la fille d'un marchant de mochi de la galerie commerçante.";6;
1985;"Pocket Monsters: Best Wishes! Season 2 Episode N";Tout;14;24;Hiver;Janvier;2013;Terminée;"Oriental Light and Magic";"Cette nouvelle saison marque le grand retour de la Team Rocket.";6;
1986;"Nekomonogatari (Kuro)";Seinen;4;30;Hiver;Décembre;2012;Terminée;SHAFT;"À la fin des vacances de printemps, avant la rencontre entre un beau vampire et une fille tombée du ciel, Koyomi Araragi, le héros, et Hanekawa Tsubasa, la déléguée de classe, enterrent ensemble un chat écrasé.<br />
Un évènement apparemment banal et insignifiant qui marquera pourtant le début de neuf jours de cauchemar. Ils ne le savent pas encore, mais ce jour-là, ils allaient aussi connaître l'amour.<br />
<br />
-Wakanim-";2;
1987;"Inari, Konkon, Koi Iroha.";Seinen;10;24;Hiver;Janvier;2014;Terminée;"Production IMS";"Nous suivons l'histoire d'une collégienne habitant Kyoto, Inari Fushimi. Elle est amoureuse d'un de ses camarades de classe, Kōji Tanbabashi mais elle n'a jamais pu lui dévoiler ses sentiments à cause de sa grande timidité. Sa vie va être quelque peu bouleversée le jour où elle va venir en aide à un renard. Pour la remercier de son acte, la déesse Ukanomitamanokami accorde à notre héroïne le pouvoir de se transformer.";2;
1991;"Mister Ajikko";Shōnen;99;25;Automne;;1987;Terminée;Sunrise;"Yoichi s'occupe d'un restaurant avec mère, c'est un prodige de la cuisine. Sa vie va changer du tout au tout quand un critique culinaire, Murata Genjiro, décide de l'inviter dans son école de cuisine après avoir goûté son katsudon. Yoichi étant très jeune, il devra faire ses preuves en relevant les défis culinaires qui lui seront proposés et ainsi gagner le respect de ses pairs.";1;
1992;"Shinkon Gattai Godannar!!";Seinen;13;24;Hiver;Octobre;2003;Terminée;AIC;"Il y a cinq ans, Goh, le pilote de Dannar, sauvait Anna d'une mort certaine. Aujourd'hui, alors qu'ils sont à deux doigts de se dire ""oui"" pour la vie, Goh se retrouve projeté au coeur de la bataille. Cette fois, il ne sera pas seul au combat puisque sa jeune promise est décidée à lui prêter main-forte. La lune de miel tourne vite au vinaigre entre les deux pilotes entêtés. Par contre, s'ils parviennent à s'entendre au combat, ils formeront l'union ultime entre l'homme, la femme et la machine! Jamais la guerre des sexes n'aura été aussi déterminante pour l'humanité que dans la plus coquine des séries de mechas : GODANNAR!!<br />
<br />
-Dybex-";2;
1993;"Shinkon Gattai Godannar!! Second Season";Shōnen;13;24;Printemps;Avril;2004;Terminée;"AIC A.S.T.A.";"l y a cinq ans, Goh, le pilote de Dannar, sauvait Anna d'une mort certaine. Aujourd'hui, alors qu'ils sont à deux doigts de se dire ""oui"" pour la vie, Goh se retrouve projeté au coeur de la bataille. Cette fois, il ne sera pas seul au combat puisque sa jeune promise est décidée à lui prêter main-forte. La lune de miel tourne vite au vinaigre entre les deux pilotes entêtés. Par contre, s'ils parviennent à s'entendre au combat, ils formeront l'union ultime entre l'homme, la femme et la machine! Jamais la guerre des sexes n'aura été aussi déterminante pour l'humanité que dans la plus coquine des séries de mechas : GODANNAR!!<br />
<br />
<br />
-Dybex-";1;
1994;"Saikin, Imōto no Yōsuga Chotto Okashiin da ga.";Shōnen;12;24;Hiver;Janvier;2014;Terminée;"Project No.9";"C'est l'histoire d'une jeune fille, Mitsuki Kanzaki, qui vit avec Yuya Kanzaki, devenu son frère suite au remariage de leurs parents. Les problèmes arrivent lorsque Mitsuki se retrouve possédée par un fantôme du nom de Hiyori Kotobuki qui doit gagner l'amour de Yuya afin de rejoindre le paradis…<br />
<br />
-Crunchyroll-";1;
1995;"Shingeki no Kyojin";Seinen;25;24;Printemps;Avril;2013;Terminée;"Production I.G";"Dans un monde ravagé par des titans mangeurs d’homme depuis plus d’un siècle, les rares survivants de l’Humanité n’ont d’autre choix pour survivre que de se barricader dans une cité-forteresse. Le jeune Eren, témoin de la mort de sa mère dévorée par un titan, n’a qu’un rêve : entrer dans le corps d’élite chargé de découvrir l’origine des titans, et les annihiler jusqu’au dernier…<br />
<br />
-Wakanim-";2;
1996;"Kara The Animation";Tout;5;28;Printemps;Mars;2013;Terminée;;;6;
1997;"Devil Survivor 2 The Animation";Seinen;13;24;Printemps;Avril;2013;Terminée;Bridge;"Qu'est-ce que la justice et qu'est-ce que le mal ? Le Japon est soudainement confronté à une situation extrême. Derrière ce chaos, un mystérieux groupe d'envahisseurs, appelé Septentriones, qui veulent plonger le pays dans un désespoir sans fin ! Serait-ce un test pour les humains ? Alors que cette réalité épique et cruelle joue avec la vie des gens, treize individus avec des caractéristiques uniques passent des contrats avec des démons pour devenir des ""Devil Summoners,"" soit le pouvoir de lutter contre les envahisseurs.<br />
<br />
-Genzai-";2;
1998;"Kami Nomi zo Shiru Sekai: Megami-hen";Shōnen;12;25;Été;Juillet;2013;Terminée;Manglobe;"Katsuragi Keima est un jeune lycéen surnommé le ""Dieu des conquêtes"" car il fait craquer toutes les filles. En entendant cela, le Dieu des Enfers lui propose un contrat pour faire la chasse aux mauvais esprits cachés dans le cœur des femmes.<br />
Keima accepte sans savoir le contrat, mais un problème de taille fait son apparition : il est en réalité le ""dieu des conquêtes""... dans les dating sims ! Pour lui, la ""2D"" est supérieur en tout point à la ""3D"". Le virtuel surpasse la réalité. Les filles réelles le surnomme même ""Otamegane"" (otaku + megane).<br />
Mais dès le contrat accepté, Keima sera obligé de se soumettre à cette hideuse réalité et de remplir sa mission avec l'aide d'Elsea, démone novice chargé de la récupération des mauvais esprits. S'il ne remplit pas cette tâche, Keima et Elsea se retrouveront avec la tête tranchée.";1;
1999;"Danganronpa: Kibō no Gakuen to Zetsubō no Kōkōsei";Shōnen;13;25;Été;Juillet;2013;Terminée;Lerche;"Un groupe de 15 étudiants d'élite est rassemblé dans un lycée très spécial. L'école est sous la direction d'un ours appelé Monokuma, il leur explique que leur diplôme s'articule autour d'assassinats. <br />
La seule façon d'obtenir leur diplôme est de tuer l'un de leurs camarades de classe sans être découvert. Si les autres découvrent l'identité du tueur, l'assassin est le seul a être exécuté. Toutefois, si ils ne parviennent pas à attraper le tueur, seul l'assassin est diplômé et les autres sont annihilés.";1;
2000;"Arata Kangatari";Shōnen;12;25;Printemps;Avril;2013;Terminée;Satelight;"Dans un monde lointain, le temps est venu de procéder au couronnement d’une nouvelle princesse. Durant la cérémonie, cette dernière est assassinée et le jeune Arata est injustement accusé du meurtre. Traqué par les chevaliers de la garde, il se réfugie dans une forêt abritant un passage sacré vers une autre dimension. Au même moment, dans le Japon moderne, un jeune lycéen lui aussi nommé Arata est à son tour propulsé dans l’autre monde. Les deux Arata vont ainsi se retrouver incarnés dans le corps de l’autre… C'est le début d'une aventure qui deviendra légende !<br />
<br />
-Kurokawa-";1;
2001;"Suisei no Gargantia";Seinen;15;24;Printemps;Avril;2013;Terminée;"Production I.G";"Dans un futur lointain et aux confins de la galaxie, l'Alliance Galactique Humaine lutte pour survivre face à une race extraterrestre nommée ""Hideauze"". <br />
Au cours d'une bataille, le lieutenant Red et son arme humanoïde Chamber sont engloutis dans une distorsion temporelle. Une fois réveillé, Red réalise qu'il est arrivé sur Terre. Sur cette planète submergée par la mer, les gens vivent sur de grands navires et recherchent d'anciennes reliques. Red se retrouve sur un navire nommé Gargantia. En l'absence d'informations sur le lieu où il se trouve, Red se trouve forcé de vivre aux côtés de Amy, une jeune messagère de 15 ans.";2;
2002;"Cardfight!! Vanguard: Link Joker-hen";Shōnen;59;25;Hiver;Janvier;2013;Terminée;"TMS Entertainment";;1;
2005;"Super Robot Taisen: OG Divine Wars";Shōnen;26;25;Automne;;2006;Terminée;"Oriental Light and Magic";;1;
2011;"Chocotto sister";Seinen;24;24;Été;;2006;Terminée;Nomad;"Haruma, un étudiant reçoit un jour un cadeau de Noël de la part de la mère noël en moto volante, ce cadeau se révèle en fait être une petite sœur. Il lui donnera le nom de Choko, une nouvelle vie commence pour Haruma et Choko.";2;
2012;"Kakumeiki Valvrave";Shōnen;12;25;Printemps;Avril;2013;Terminée;Sunrise;"A une époque ou 70% de la race humaine vit dans l'espace suite au développement de villes spatiales. Entre les deux grandes puissances, la Fédération du Pacte Militaire de Dorushia et l'Atlantic Ring United States, un petit pays neutre, Jior, possède une économie prospère. Un jour, lors d'une invasion de l'armée Dorushia, un lycéen de Jior, Haruto Tokishima découvre la mystérieuse arme humanoïde Valvrave.";1;
2014;"Kin-iro Mosaic";Seinen;12;25;Été;Juillet;2013;Terminée;"Studio Gokumi";"Ōmiya Shinobu est une jeune japonaise de 15 ans qui a fait un séjour en Grande-Bretagne. Même après son retour au Japon,  le temps passé à l'étranger lui manque.<br />
Un jour, une lettre de la poste aérienne arrive pour Shinobu, elle provient d'Alice, la fille de la famille d'accueil de Shinobu en Grande-Bretagne. Dans cette lettre, Alice lui annonce son arrivée au Japon, ce sera le début de leurs aventures accompagnées de leurs amies japonaises et anglaises.";2;
2016;"Z/X Ignition";Shōnen;12;24;Hiver;Janvier;2014;Terminée;"Telecom Animation Film";"Dans un futur proche, des portails appelés ""Black Points"" sont apparus à divers endroits de la planète. Au nombre de cinq, ces portails permettent de rejoindre des mondes parallèles. Mais à cause de cela, d'étranges créatures venues de ces cinq mondes parallèles sont arrivés sur Terre. Ces créatures viennent en fait du même monde, mais de différentes époques de son existence. Afin d'assurer leurs survies, ces cinq groupes de créatures s'affrontent afin de récupérer une clé (Prenant la forme d'une carte) située sur Terre. <br />
<br />
De quelle façon l'humanité va-t-elle pouvoir assurer sa survie dans cette bataille qui jusqu'alors ne la concernait pas ?";1;
2017;"Watashi ga Motenai no wa Dō Kangaete mo Omaera ga Warui!";Shōnen;13;24;Été;Juillet;2013;Terminée;"SILVER LINK";"Kuroki Tomoko est une lycéenne super populaire, qui a une énorme expérience des rendez-vous avec plus de 100 garçons... dans le monde des Otome Game. Dans le monde réel, elle est une fille de 15 ans renfermée et impopulaire.<br />
Mais, lorsque qu'à l'école tout ne se passe pas comme elle s'y attendait et se rendant compte qu'elle n'est pas aussi populaire qu'elle le pensait. Elle se regarde dans un miroir pour la première fois depuis plusieurs années, et y voit de choquantes révélations...";1;
2018;"Hayate no Gotoku! Cuties";Shōnen;12;25;Printemps;Avril;2013;Terminée;Manglobe;;1;
2021;Kaiō;Shōnen;0;0;;;0;Bientôt;Pierrot;;1;
